Generation,StartingEnergy,Speed,DetectRange,BreedEnergy,BabyEnergy,AttentionSpan,Desirability,DesirabilityThreshold,Lifespan,Age,COD
180,39.868923,0.52205944,66.14559,69.1269,19.005589,500.0,1578.2725,4.653979,5745,15520,Starvation
181,42.449642,0.5563475,68.74476,53.824192,19.73782,500.0,1647.586,5.634453,5291,15176,Starvation
177,46.571686,0.5698796,67.12352,60.78904,20.796963,500.0,1546.5244,4.742213,5572,10509,Starvation
191,48.12031,0.59966785,73.52726,61.56249,25.75443,500.0,2001.723,4.3472977,5322,6475,Starvation
204,44.775887,0.53583425,76.306366,51.08659,20.636732,500.0,2528.309,5.0672584,6086,1993,Starvation
190,42.604225,0.6610048,74.02029,54.028664,19.942682,500.0,2062.3684,6.220954,6190,3228,Starvation
141,48.629204,0.64044064,75.11762,55.56654,22.786482,500.0,1032.9716,4.9752693,4248,29463,Old Age
178,44.823822,0.58869636,60.738422,56.759804,21.269714,500.0,1632.232,4.638211,6141,6737,Starvation
193,42.44919,0.54119617,73.089584,53.514496,20.344105,500.0,1859.4803,5.55255,5719,6973,Starvation
179,43.982296,0.6400847,73.59476,63.478573,20.20873,500.0,1619.0505,4.44064,5762,17041,Old Age
217,50.731327,0.5355722,82.32081,49.704636,25.446638,500.0,2711.2712,4.5130444,6313,4254,Starvation
149,50.367634,0.5539659,70.883255,56.7273,22.520073,500.0,967.58954,5.675673,5011,29012,Old Age
189,47.06978,0.5958086,60.432495,57.368435,21.430233,500.0,1459.8918,5.6586537,5050,11953,Old Age
155,45.830284,0.65096873,82.781685,59.284992,20.793077,500.0,1089.6521,5.9929705,4694,27707,Old Age
168,46.832718,0.6341603,68.213646,50.604897,23.464727,500.0,1351.9171,4.543188,5249,11559,Old Age
158,43.16236,0.53884786,71.81698,63.741753,20.320845,500.0,1010.3675,4.696039,5375,21059,Old Age
158,43.213814,0.56584895,72.399994,68.10896,20.751736,500.0,1360.5826,6.075532,4311,24077,Old Age
177,46.80313,0.6116372,66.36069,51.524498,22.08192,500.0,1802.5465,4.3248105,5138,13999,Starvation
186,45.675568,0.57125527,85.211815,54.68491,21.24997,500.0,1803.1449,5.035177,5387,6746,Starvation
140,45.738125,0.51702446,81.03509,60.249123,21.398842,500.0,1152.3674,5.058906,4319,31128,Old Age
202,47.483738,0.54123265,63.96431,52.254997,23.826536,500.0,2129.153,4.8439045,6910,6988,Starvation
149,49.880203,0.50788355,69.15995,57.634354,22.355793,500.0,1229.1548,5.685484,5046,31014,Old Age
154,44.637917,0.5626173,70.16953,52.17834,23.114779,500.0,993.1763,5.1186943,4417,23340,Old Age
207,46.91642,0.59929335,73.78654,57.02468,22.263062,500.0,2265.027,5.1465673,5944,6775,Starvation
162,44.263382,0.5765228,70.33128,53.981586,20.767376,500.0,1351.8987,5.1928496,4975,25665,Old Age
191,43.297188,0.5649633,80.06606,48.57488,21.75585,500.0,1642.2974,5.521625,5563,9460,Old Age
216,48.43139,0.60070276,80.368774,47.43846,26.697216,500.0,2076.313,5.0054603,5708,4452,Starvation
124,42.008728,0.52287906,70.60517,56.127537,20.081593,500.0,842.75977,4.9435253,5135,39744,Old Age
178,42.087143,0.5198919,71.912155,66.10736,19.000849,500.0,1249.7274,4.1793385,6354,8042,Starvation
108,47.158936,0.49852756,68.52878,51.687325,24.658077,500.0,526.3225,5.6261926,4665,42322,Old Age
200,48.551186,0.57440203,75.68062,51.097954,26.083122,500.0,2127.8315,4.27504,6156,1226,Starvation
205,46.095123,0.4837621,63.66789,53.212437,23.465618,500.0,1744.1176,5.8573003,6071,3728,Starvation
196,48.562836,0.700225,77.6317,54.86221,23.806955,500.0,2351.9478,5.646798,5010,8025,Old Age
159,45.4532,0.55465925,82.83302,65.28497,20.930967,500.0,1201.3083,4.9107227,5166,22893,Old Age
160,47.726326,0.5089664,64.76524,62.25948,22.172157,500.0,1157.6058,4.4640994,5064,27000,Old Age
159,45.846626,0.47351947,71.1324,59.933277,23.690136,500.0,1181.0903,4.9457974,5314,27997,Old Age
194,46.199963,0.69232374,70.54453,59.11235,22.49817,500.0,2048.0674,4.965819,5505,6239,Starvation
185,41.690178,0.66681397,64.97138,57.399506,19.535744,500.0,1411.7928,4.7708497,5575,14278,Starvation
200,44.608826,0.70080703,82.76742,64.5185,23.110228,500.0,2411.084,5.232934,6483,2694,Old Age
163,47.52218,0.6150156,74.855286,53.171177,24.136604,500.0,1245.5043,6.244889,4798,24062,Old Age
163,50.255676,0.56788373,75.70702,59.782566,27.05775,500.0,1138.6476,4.34332,6006,26101,Old Age
195,42.202988,0.70582056,67.52292,48.101784,21.750498,500.0,1876.2922,4.72736,6350,7456,Starvation
202,47.614273,0.63836443,75.87298,59.11194,25.281172,500.0,2530.9639,4.9390335,5779,4745,Old Age
163,46.497032,0.5611719,73.549576,60.31528,23.749886,500.0,1133.0818,5.429192,5638,21699,Old Age
193,45.563656,0.5375969,76.02701,56.834003,21.842402,500.0,1733.1702,5.3246403,5818,10489,Starvation
135,46.544662,0.56883335,70.63028,64.08163,21.89008,500.0,841.4745,5.4672747,5818,27686,Old Age
198,42.7744,0.6589087,69.60793,48.48136,20.135057,500.0,2362.9377,5.4435787,6496,10957,Old Age
209,44.406654,0.553741,78.212685,60.81174,22.773375,500.0,2742.4136,5.1843677,5975,4772,Old Age
190,41.923492,0.62019956,73.1439,57.618553,21.09918,500.0,2009.8428,5.5460043,5665,3960,Starvation
178,44.596977,0.5842533,67.12925,59.310486,20.01179,500.0,1577.8087,4.3669963,6569,16929,Old Age
154,47.29344,0.5418724,52.999878,57.323765,25.13779,500.0,973.15424,4.3863497,4532,25970,Starvation
190,46.147568,0.5636862,83.84995,52.56141,21.652943,500.0,1815.8496,5.1589546,5389,12208,Old Age
169,44.232944,0.5488473,64.26213,57.07388,21.689863,500.0,1601.7389,4.4155464,5406,18477,Starvation
185,41.78634,0.5832697,68.061516,56.73104,19.519405,500.0,1930.0444,5.239469,5066,12470,Old Age
162,46.54029,0.5539516,71.204285,65.582535,20.971375,500.0,1383.3197,5.054602,5078,21798,Starvation
187,43.925934,0.61008054,72.89952,61.408802,21.168303,500.0,1945.4148,4.8712516,5543,11806,Starvation
185,47.707184,0.56445044,77.52965,60.63891,21.59531,500.0,1482.7019,4.7951584,5372,2479,Starvation
149,43.740746,0.56708986,68.34958,65.96546,20.242619,500.0,1123.171,5.811647,5721,12284,Starvation
202,43.705154,0.5774076,67.101944,51.643093,23.917372,500.0,2107.6016,4.7110343,5753,9357,Old Age
155,43.68625,0.5575875,82.94364,66.281944,20.857162,500.0,1217.2844,5.816915,5320,26454,Old Age
183,41.23757,0.64901465,73.46868,58.422615,19.723097,500.0,1822.2797,4.7252827,5503,16537,Old Age
185,41.07495,0.6621199,61.70916,60.705006,21.024702,500.0,1852.4427,4.999024,5480,12973,Old Age
212,50.937122,0.5340808,76.84346,57.561607,25.965631,500.0,2620.6675,4.358528,6500,3971,Old Age
202,47.20375,0.7093868,67.14081,57.228848,23.928083,500.0,2186.0198,4.5340676,5603,7484,Starvation
197,43.06764,0.7694321,71.38376,53.156494,22.631954,500.0,1899.6656,6.1496205,6664,8755,Old Age
208,43.05706,0.55735147,72.238525,52.673916,19.696035,500.0,2541.0808,4.3710976,6776,5932,Starvation
166,40.309032,0.6103446,73.827545,55.333107,18.12238,500.0,1107.7815,4.8993025,5092,17473,Starvation
193,43.50757,0.6080686,78.532684,62.850544,21.363071,500.0,1770.9084,5.6887565,5815,4687,Starvation
158,45.30261,0.618012,78.11331,67.00199,21.55682,500.0,1365.715,5.628167,4767,23023,Starvation
172,43.49207,0.5283048,76.38464,62.494965,21.14676,500.0,1598.2561,5.236514,6282,21706,Starvation
204,41.322205,0.58981735,70.007065,66.280495,21.199549,500.0,1671.3716,4.333505,6635,6405,Old Age
169,44.198982,0.60991544,72.309105,57.970276,23.15433,500.0,1290.6145,5.140342,5474,19694,Starvation
201,41.69554,0.5086477,74.76007,58.793514,21.462107,500.0,1960.0785,4.9356093,6239,7418,Starvation
154,45.62455,0.45420203,73.97753,62.05017,21.880112,500.0,958.80145,5.6921515,5373,24708,Starvation
178,46.676292,0.52187,75.743706,59.48398,21.193293,500.0,1706.5242,3.7260113,5434,16676,Old Age
158,44.209362,0.4949427,68.67393,61.867176,22.899061,500.0,1164.5225,4.406144,5249,21965,Starvation
189,47.925682,0.62233526,80.505394,51.929386,23.363989,500.0,1988.048,4.812584,6516,13777,Old Age
137,46.35679,0.5260832,72.24664,56.72012,25.084866,500.0,867.8616,5.572502,5841,35140,Old Age
149,48.172245,0.5222196,68.110245,61.63653,22.493753,500.0,1199.6226,5.3040705,5755,13475,Old Age
180,43.47533,0.5412001,73.174774,58.056442,19.79686,500.0,1325.9132,5.5382924,5495,16222,Old Age
190,43.215134,0.59122443,60.92175,55.89794,22.575266,500.0,1669.2756,5.650059,5801,11184,Starvation
197,46.444016,0.54667735,66.87805,50.02063,24.201103,500.0,1815.4648,4.8347063,5941,9034,Old Age
170,43.68235,0.5910556,71.26505,59.23802,23.89224,500.0,1231.7917,4.265597,5042,23769,Old Age
176,45.86232,0.5307479,70.1328,63.759888,21.008102,500.0,1582.7101,4.547075,5772,14884,Old Age
187,43.423943,0.5665469,77.63086,54.9985,20.394297,500.0,1675.7014,5.1776304,5526,6436,Starvation
178,46.55562,0.4936921,67.53903,57.99098,22.484282,500.0,1564.168,4.431992,5995,14992,Starvation
186,42.442192,0.49118856,63.529728,63.50631,20.037106,500.0,1996.4023,4.7461867,5903,14226,Starvation
154,48.675964,0.60143846,63.820114,56.469795,25.715614,500.0,960.1541,4.6163,5856,31038,Old Age
185,42.23301,0.5521248,81.9941,64.46575,21.888737,500.0,2001.8784,4.6380095,5757,6955,Starvation
149,48.912952,0.5794909,70.17869,57.589806,25.731215,500.0,924.58984,5.752868,5207,24233,Starvation
204,42.246254,0.60964936,70.0657,49.151016,22.967426,500.0,2640.147,5.41785,5506,7127,Starvation
193,45.95706,0.6150587,80.24853,62.144917,22.069168,500.0,1927.7155,5.401862,5797,6331,Old Age
192,43.818954,0.52515113,79.68326,61.02404,22.96447,500.0,2211.5527,4.8606167,5689,9940,Starvation
190,46.42457,0.5516157,85.8752,58.427803,22.291948,500.0,2092.738,4.417776,5697,5216,Starvation
196,42.509964,0.60050917,67.75071,56.201984,22.27282,500.0,2226.691,5.523664,6688,7981,Starvation
168,42.4825,0.5533755,63.377625,51.71901,22.277603,500.0,1257.4395,5.003586,5231,13176,Starvation
169,45.315895,0.59443533,69.54194,51.684986,20.93169,500.0,1426.7742,5.458658,5110,23745,Starvation
185,45.151375,0.5816423,80.20217,55.996243,21.264702,500.0,1611.5052,4.29585,5121,13468,Old Age
172,43.81725,0.61396116,70.15576,60.237152,24.088959,500.0,1101.848,6.207419,5495,16026,Old Age
168,43.85771,0.56656367,71.57495,56.8079,24.107063,500.0,1313.4403,5.082436,5190,9699,Starvation
204,47.838203,0.56021774,75.39872,54.358315,22.918825,500.0,1776.3368,4.803768,6746,4001,Starvation
176,47.82598,0.5241196,78.87143,53.793488,23.696966,500.0,1586.7056,4.2928915,5311,7520,Old Age
190,48.771545,0.5856423,73.030174,58.066208,26.807297,500.0,1770.3756,5.372425,5421,4721,Starvation
188,49.254646,0.55363786,84.097916,53.93975,25.346706,500.0,2073.1162,5.1136217,6027,14980,Old Age
205,45.42927,0.5749741,74.637115,49.961933,23.35911,500.0,2711.5286,4.806408,6313,5472,Starvation
116,47.32802,0.5812681,70.61943,55.598522,23.679138,500.0,685.13983,5.41961,4841,39568,Old Age
168,44.200336,0.6457397,70.22473,59.676018,24.034393,500.0,1564.4551,5.1808944,5029,21581,Old Age
202,42.45008,0.63762623,61.881763,60.221836,21.64449,500.0,2067.2695,5.4832044,7457,10493,Starvation
168,46.730667,0.5492249,72.25232,53.006718,24.285757,500.0,1587.7375,5.3965855,5892,18932,Old Age
185,44.347103,0.53077364,70.33359,61.704723,23.354372,500.0,1846.416,5.6340766,5843,14461,Starvation
202,48.570633,0.62474555,78.002884,44.889492,21.937645,500.0,2034.8325,5.237245,7170,8268,Starvation
153,49.159336,0.62116104,70.82409,63.107197,23.474617,500.0,1173.8339,4.730994,5389,27477,Old Age
190,45.691032,0.7039677,67.87302,63.09441,20.418287,500.0,1847.7799,5.3585978,6214,11254,Starvation
102,52.536125,0.5253561,67.9058,56.999664,25.495602,500.0,468.35916,5.7971234,4441,50162,Old Age
202,45.93433,0.5689737,79.39143,49.838943,22.909113,500.0,2397.9788,5.1205716,5575,10128,Old Age
184,40.776108,0.5472222,78.95872,59.016853,21.833384,500.0,1564.2108,5.017499,5260,11305,Old Age
188,46.143867,0.5089413,76.556175,54.72116,23.81878,500.0,1914.4203,5.0141416,5971,14315,Old Age
204,42.771187,0.60352176,77.84111,46.370533,19.625206,500.0,2256.4404,4.9697366,6498,7929,Starvation
209,45.76895,0.6525281,74.70426,56.726437,20.813494,500.0,2423.2175,4.892549,5318,3295,Old Age
200,46.787888,0.6075611,80.17861,58.544518,24.988045,500.0,2003.1593,5.0479126,6361,8470,Starvation
200,43.122795,0.6428119,76.23117,47.368107,19.764538,500.0,2120.1584,5.081274,7275,11235,Starvation
183,39.291664,0.6068041,79.02923,62.26266,19.157764,500.0,1553.82,5.388488,6059,17575,Old Age
200,45.54017,0.6490403,80.20597,54.35632,20.430525,500.0,2191.6265,4.209779,5508,9003,Starvation
202,43.387196,0.6621591,62.414574,53.167645,21.396814,500.0,2124.233,4.6451783,5929,4757,Starvation
168,46.406746,0.48630655,69.08997,57.653805,22.958261,500.0,1364.9208,4.925938,5328,18986,Starvation
191,45.990616,0.588342,76.17467,65.96496,24.225283,500.0,2134.0994,4.754584,6793,10219,Starvation
204,46.15262,0.58554655,77.75673,54.750446,22.507795,500.0,2432.1301,5.2610536,6761,8113,Starvation
202,47.423595,0.5899368,64.14896,58.618664,22.96665,500.0,1884.6622,4.8917437,6833,8746,Starvation
189,46.12083,0.72069174,81.59425,64.206604,21.73311,500.0,1802.501,4.3058443,6382,14963,Starvation
212,50.514603,0.52893007,71.564735,49.581764,23.023392,500.0,2667.0522,4.3558307,5632,2757,Starvation
163,46.80899,0.58400345,65.61215,51.896492,24.388628,500.0,1082.0193,4.571434,5170,21482,Starvation
185,46.373672,0.6905451,65.23259,57.5286,24.3269,500.0,1930.7404,4.104075,5656,15261,Old Age
149,48.278175,0.58906054,69.23329,61.70066,25.388771,500.0,1231.7621,4.467888,4816,30110,Old Age
197,50.673676,0.67053926,76.082886,56.802616,22.92044,500.0,1906.3872,4.8458047,6730,9718,Old Age
168,49.062225,0.52369386,65.18336,59.468235,26.663618,500.0,1145.2949,4.939488,4820,14492,Starvation
208,43.32269,0.6215525,69.56398,45.467865,23.315092,500.0,2611.518,4.741693,5770,7550,Old Age
125,47.641003,0.5511902,62.33244,65.907005,25.449564,500.0,853.1499,5.1531696,5884,31474,Old Age
194,42.094986,0.65302545,65.01481,55.03985,19.309076,500.0,1938.9675,4.7218046,5355,8979,Starvation
161,45.202095,0.51174366,68.90113,56.24342,21.57249,500.0,1180.0205,5.3577747,4929,22263,Old Age
177,45.2406,0.58526963,81.860016,54.007713,22.153643,500.0,1834.0182,3.915263,5208,16839,Old Age
190,46.3015,0.53144383,81.06759,53.244728,21.147877,500.0,2230.6084,4.711413,6128,1965,Starvation
187,43.196228,0.53883827,86.101974,69.09271,21.408562,500.0,1826.8638,5.2707443,5019,10376,Old Age
167,41.835045,0.5041745,59.83862,66.82166,22.137577,500.0,1106.3345,4.900224,5244,17170,Starvation
154,46.251022,0.6323388,75.70783,58.25276,22.058321,500.0,1233.4353,5.2482166,6180,28705,Old Age
166,43.27043,0.518442,72.25801,52.891884,21.343727,500.0,1078.3256,4.6047053,6220,18471,Starvation
177,46.582962,0.51562977,74.376144,56.036144,25.598179,500.0,1507.8802,3.8723145,6017,8711,Starvation
168,46.473793,0.5985735,64.153755,47.918568,24.619974,500.0,1395.0178,5.3823166,5376,23732,Starvation
190,41.589394,0.62196285,77.09522,51.104103,20.911015,500.0,1822.948,5.3827643,5145,4708,Starvation
202,43.345924,0.6679557,80.1253,49.911263,19.79053,500.0,2196.6816,5.420448,5779,8050,Old Age
184,45.668663,0.5039112,70.40299,54.406696,24.710169,500.0,1604.4467,5.065915,5723,15711,Starvation
190,44.395054,0.5585,68.87991,59.5706,22.990452,500.0,1919.0208,5.659976,5205,2800,Old Age
211,41.779495,0.58603275,74.2051,53.466175,19.70359,500.0,2484.9905,4.4981256,5838,4201,Old Age
178,44.48764,0.52859586,61.03748,68.15584,22.070354,500.0,1595.7383,4.6516824,5193,17976,Starvation
196,46.75113,0.6318306,69.393616,58.05355,23.71066,500.0,2204.7598,5.989671,5788,11719,Starvation
190,42.36334,0.70040077,77.40988,57.729877,22.554161,500.0,1829.4741,4.5772448,5624,11450,Starvation
203,41.450134,0.6684537,84.366356,43.144005,21.657825,500.0,2072.3723,4.4949,6655,6166,Starvation
207,45.987427,0.62523896,80.02982,49.876842,23.31921,500.0,2121.8967,4.69988,6775,6211,Starvation
215,42.758682,0.5785438,76.31498,51.009525,22.535967,500.0,2134.4944,4.991247,6121,4704,Starvation
211,49.47374,0.53835976,75.33964,57.170513,24.20387,500.0,2734.8428,5.164329,6252,746,Starvation
199,39.116806,0.6904041,77.01022,54.930004,17.974949,500.0,1675.4696,4.70011,6269,6393,Starvation
152,46.244087,0.63880295,78.79256,54.40628,21.828333,500.0,1098.4761,5.446456,5487,28405,Old Age
190,41.278866,0.68535924,70.68427,50.398167,19.523901,500.0,1989.0267,5.4721694,6120,5024,Starvation
149,46.49642,0.60909116,63.259315,64.292465,20.91629,500.0,1087.7793,5.2882185,5139,14548,Starvation
183,38.59635,0.56140375,68.00699,60.601063,17.544165,500.0,1859.5686,5.1721096,5922,18506,Starvation
177,42.510704,0.56805605,67.96958,52.571518,19.29893,500.0,1630.6895,4.8279743,5597,16234,Starvation
197,45.786217,0.6633515,73.19969,49.755737,23.99254,500.0,2240.9927,5.1244707,5069,10719,Starvation
188,47.870575,0.6070969,70.030594,56.76986,21.791204,500.0,1935.2557,4.83348,5292,16230,Starvation
206,44.555454,0.682276,69.64651,54.76587,22.112896,500.0,2590.6167,4.8164067,5521,3255,Starvation
207,46.405243,0.62198603,77.86186,61.56866,25.3466,500.0,2132.0935,5.3327055,5644,716,Starvation
205,48.278286,0.6053315,77.14738,51.88353,21.959587,500.0,2318.2493,4.8071747,6872,7234,Starvation
193,44.18859,0.5908847,68.714745,59.21581,23.196543,500.0,1916.0989,4.9824395,6370,8211,Starvation
203,44.111122,0.5892086,68.43286,46.216537,23.271952,500.0,2631.917,4.9222608,6300,7960,Starvation
168,42.581764,0.5758709,78.355515,47.021526,20.232498,500.0,1353.3208,5.124161,5175,25427,Starvation
177,47.844856,0.5453046,68.01489,54.967445,22.2704,500.0,1423.447,4.7458086,5796,16980,Starvation
193,45.31447,0.58401126,78.7234,60.47068,24.53994,500.0,1630.5792,4.920309,6928,6455,Starvation
184,40.524853,0.59996945,68.79261,60.090298,21.073677,500.0,1985.7113,4.483427,6354,14696,Starvation
211,48.34411,0.6267643,69.00606,50.437286,25.246656,500.0,2827.976,4.697791,6064,2485,Starvation
186,42.493305,0.6031845,69.81853,55.567936,22.371399,500.0,1856.7579,4.3790593,5933,16176,Starvation
187,42.10752,0.6448126,77.59711,49.03633,22.13446,500.0,1996.0161,4.471071,5269,15201,Starvation
193,43.914932,0.5707532,84.62723,67.72931,22.684277,500.0,1730.2539,5.9244366,5798,6191,Starvation
190,47.32876,0.5658695,77.01435,55.933884,23.320845,500.0,1939.4576,5.4955125,6043,7475,Starvation
204,45.303375,0.5833112,74.35105,54.944958,24.60469,500.0,2501.5317,4.8746624,6946,5455,Starvation
210,45.830074,0.603808,72.74075,57.79642,23.32705,500.0,2521.066,4.434473,6081,7243,Starvation
207,46.205223,0.63981175,73.625984,52.418694,24.658064,500.0,2594.5208,5.13233,6434,6214,Starvation
210,45.533085,0.555841,69.08806,55.819126,20.418333,500.0,1749.4948,4.6074834,5518,5957,Starvation
202,46.05048,0.5053298,80.83125,51.157215,23.590319,500.0,2240.9998,4.8437905,5945,10706,Old Age
169,47.658043,0.6036194,71.15502,58.076733,22.859447,500.0,1306.4028,4.4903164,5774,24978,Starvation
169,43.49136,0.5866109,60.471375,49.04784,22.521378,500.0,1181.1769,4.681995,5053,23961,Starvation
205,46.067955,0.6757304,69.55598,47.929718,23.300467,500.0,2425.1646,4.356589,6153,1729,Starvation
171,42.478836,0.6581121,73.35399,48.938858,19.437288,500.0,1526.3916,4.5344615,5330,25175,Old Age
202,46.45009,0.61951596,79.941284,51.160763,21.31577,500.0,2090.3647,5.1336603,6386,10337,Old Age
157,44.564125,0.58939534,71.62751,60.86109,20.873007,500.0,1199.8219,6.008425,5352,28488,Starvation
149,46.202736,0.5661554,65.23614,56.698948,23.2234,500.0,1097.4053,5.2391477,5545,25831,Old Age
119,44.582333,0.5779309,75.16686,57.07783,24.05286,500.0,675.2499,5.8787932,5068,42173,Old Age
119,42.913723,0.5606595,62.538704,60.970135,21.475397,500.0,687.4371,4.7029715,5252,41181,Starvation
178,40.546246,0.47035575,77.46793,60.479538,20.988483,500.0,1650.753,4.9371395,6496,8947,Starvation
179,43.578354,0.56719166,69.056816,49.93378,21.154154,500.0,1730.6155,4.2427335,5250,17964,Old Age
130,49.50137,0.6154861,63.29846,52.75638,24.359947,500.0,822.61584,5.7803054,6067,38085,Old Age
167,48.66722,0.614826,57.418102,52.6462,24.79282,500.0,1168.9761,5.3481116,4502,26272,Old Age
168,45.08284,0.484771,58.59972,57.100166,22.715649,500.0,1510.2267,4.609566,5217,17225,Starvation
166,44.368202,0.48479015,66.373184,62.263092,23.186077,500.0,1205.3231,4.589258,4757,23153,Old Age
189,43.11658,0.6939872,72.37618,53.51817,20.881294,500.0,2203.269,5.7893605,5728,15147,Old Age
